EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,OffCorner3ReboundPct,PtsUnassisted3s,PtsPutbacks,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SelfOReb,SelfORebPct,LiveBallTurnovers,BadPassTurnovers,BlockedShortMidRange,LiveBallTurnoverPct,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,SecondChanceTurnovers,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffFTReboundPct,DefCorner3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Fg3aBlocked,LostBallTurnovers,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGA,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,SecondChanceFtPoints,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,Charge Fouls,Corner3PctBlocked,Travels,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,DefensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,LongMidRangePctBlocked,Transition Take Fouls,team_id,year,season,team_vs
1629628-1630534-1630567-1641711-1642419,1610612761,"RJ Barrett, Ochai Agbaji, Scottie Barnes, Gradey Dick, Jamison Battle","Barrett, Agbaji, Barnes, Dick, Battle",1629628-1630534-1630567-1641711-1642419,TOR,169.0,1,3.0,-1.0,6.0,6.0,,2.0,12.0,,,,,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,6.0,11.0,12.0,1.0,1.0,1.0,5.0,2.0,,9.0,5.0,,1.0,3.0,4.0,1.0,,,11.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,6.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.7857142857142857,1.25,0.7857142857142857,1.25,0.8571428571428571,,,,1.0,,0.3333333333333333,1.0,0.3333333333333333,,,0.3333333333333333,,102.24852071005917,11.833333333333334,16.333333333333332,11.0,16.333333333333332,,,,,,,,,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.7142857142857143,,,,0.5,0.8571428571428571,0.5375142857142857,0.3921,0.45454545454545453,15.1,25.5,,2.0,,,,1.0,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,1.0,0.4,0.4,1.0,,,,0.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1630567-1641711-203482,1610612761,"RJ Barrett, Ochai Agbaji, Scottie Barnes, Gradey Dick, Kelly Olynyk","Barrett, Agbaji, Barnes, Dick, Olynyk",1629628-1630534-1630567-1641711-203482,TOR,1018.0,3,17.0,-10.0,41.0,39.0,11.0,6.0,80.0,13.0,17.0,4.0,4.0,2.0,5.0,1.0,4.0,1.0,4.0,1.0,5.0,16.0,26.0,3.0,9.0,48.0,58.0,4.0,4.0,1.0,11.0,22.0,10.0,9.0,5.0,2.0,11.0,3.0,14.0,1.0,9.0,1.0,31.0,2.0,3.0,4.0,,12.0,5.0,17.0,1.0,,5.0,8.0,5.0,2.0,6.0,,37.0,0.6875,0.7857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.6153846153846154,1.0,0.5857142857142857,1.1,0.618421052631579,1.1,0.2571428571428571,0.07692307692307693,0.058823529411764705,,0.5714285714285714,0.3,0.3333333333333333,0.631578947368421,0.3125,0.5,,0.3333333333333333,0.4,113.1630648330059,11.097560975609756,14.435897435897436,10.731707317073171,13.897435897435898,0.4857142857142857,0.7647058823529411,0.8125,0.6923076923076923,0.14285714285714285,0.4,0.5,0.5,0.11428571428571428,0.25,0.25,0.11428571428571428,0.25,0.25,1.0,0.14285714285714285,0.8,1.0,0.25,0.2,0.7428571428571429,0.6114828571428572,0.6747,0.22916666666666666,5.157692307692307,24.522222222222222,5.0,2.0,,,7.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,8.0,2.0,9.0,5.0,4.0,5.0,1.0,0.5,0.5,0.5,0.2,0.6666666666666666,0.3333333333333333,0.625,1.0,0.4,0.4,1.0,,,,0.4,0.525875,0.13157894736842105,0.1724137931034483,0.08333333333333333,0.12195121951219512,0.3333333333333333,,4.0,2.0,,,,,,1.0,,,3.0,0.21428571428571427,3.0,2.0,,0.375,1.0,,,,,,1.0,,0.25,,,,,1.0,,1.0,,,1.0,,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1630567-1642266-1642367,1610612761,"RJ Barrett, Ochai Agbaji, Scottie Barnes, Ja'Kobe Walter, Jonathan Mogbo","Barrett, Agbaji, Barnes, Walter, Mogbo",1629628-1630534-1630567-1642266-1642367,TOR,105.0,3,2.0,-9.0,2.0,5.0,5.0,,7.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,11.0,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,96.0,9.0,17.4,9.0,16.2,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.6993,,,1.9,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1630567-1642266-1642419,1610612761,"RJ Barrett, Ochai Agbaji, Scottie Barnes, Ja'Kobe Walter, Jamison Battle","Barrett, Agbaji, Barnes, Walter, Battle",1629628-1630534-1630567-1642266-1642419,TOR,21.0,1,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.14285714285714,4.0,17.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1630567-1642347-1642367,1610612761,"RJ Barrett, Ochai Agbaji, Scottie Barnes, Jamal Shead, Jonathan Mogbo","Barrett, Agbaji, Barnes, Shead, Mogbo",1629628-1630534-1630567-1642347-1642367,TOR,297.0,1,5.0,-4.0,11.0,13.0,7.0,,24.0,,1.0,,,1.0,1.0,,,1.0,4.0,,1.0,1.0,2.0,2.0,5.0,10.0,14.0,,,,,2.0,,6.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,8.0,,,2.0,,4.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,10.0,1.0,1.0,1.0,0.4,0.4,0.5,,0.5714285714285714,,0.5,,0.7142857142857143,0.5,1.0,,1.0,,,0.8,,,,,1.0,116.36363636363636,11.818181818181818,12.846153846153847,11.818181818181818,11.692307692307692,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,,,,,0.8571428571428571,0.5971714285714286,,,4.05,23.919999999999998,6.0,1.0,,,2.0,,1.0,2.0,9.0,1.0,1.0,,2.0,,6.0,3.0,9.0,6.0,,0.5,1.0,0.9,,0.6666666666666666,,0.5,,1.0,1.0,1.0,,,,1.0,0.6064125,0.3,0.6,0.9,0.5454545454545454,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,0.25,0.25,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,0.25,,1.0,,,1.0,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1630618-1642266-1642367,1610612761,"RJ Barrett, Ochai Agbaji, D.J. Carton, Ja'Kobe Walter, Jonathan Mogbo","Barrett, Agbaji, Carton, Walter, Mogbo",1629628-1630534-1630618-1642266-1642367,TOR,136.0,1,2.0,2.0,7.0,6.0,,1.0,13.0,3.0,5.0,,1.0,,1.0,,,,,,,3.0,6.0,,,9.0,7.0,,1.0,,,4.0,2.0,,,,2.0,,2.0,,2.0,,4.0,,1.0,2.0,1.0,4.0,1.0,5.0,,,1.0,1.0,2.0,1.0,2.0,,9.0,0.6666666666666666,0.6666666666666666,,,,0.5,,0.5,,0.6428571428571429,,,,,1.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,,,137.64705882352942,10.714285714285714,10.166666666666666,10.571428571428571,10.166666666666666,0.8333333333333334,0.6,0.6,0.6666666666666666,0.16666666666666666,,,,,,,,,,,,1.0,,,,0.8333333333333334,0.6776166666666666,0.6206,,2.3833333333333333,,,,,,3.0,,,,,,,,1.0,1.0,3.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.2857142857142857,0.2857142857142857,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1641711-1642266-1642347,1610612761,"RJ Barrett, Ochai Agbaji, Gradey Dick, Ja'Kobe Walter, Jamal Shead","Barrett, Agbaji, Dick, Walter, Shead",1629628-1630534-1641711-1642266-1642347,TOR,79.0,1,1.0,4.0,3.0,3.0,3.0,,6.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,4.0,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,,,,2.0,,2.0,,,,,,,1.0,,4.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,109.36708860759494,8.0,18.333333333333332,8.0,18.333333333333332,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.4352,,,8.0,,2.0,,,,2.0,,1.0,1.0,2.0,,,,2.0,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,0.4352,0.5,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1641711-1642266-1642367,1610612761,"RJ Barrett, Ochai Agbaji, Gradey Dick, Ja'Kobe Walter, Jonathan Mogbo","Barrett, Agbaji, Dick, Walter, Mogbo",1629628-1630534-1641711-1642266-1642367,TOR,142.0,2,2.0,-1.0,5.0,5.0,3.0,,10.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,2.0,2.0,1.0,2.0,7.0,8.0,,,,,4.0,,,1.0,,2.0,,2.0,,1.0,1.0,4.0,,,,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,,7.0,1.0,1.0,,0.5,0.5,1.0,,0.875,,0.875,,0.5,,,1.0,,,,,,,,,,101.40845070422534,13.2,15.2,13.2,15.2,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,0.25,,,,0.25,,,,,0.75,0.5614875,,,5.4,24.2,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1641711-1642266-203482,1610612761,"RJ Barrett, Ochai Agbaji, Gradey Dick, Ja'Kobe Walter, Kelly Olynyk","Barrett, Agbaji, Dick, Walter, Olynyk",1629628-1630534-1641711-1642266-203482,TOR,87.0,2,1.0,1.0,3.0,4.0,,1.0,7.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,2.0,,,1.0,3.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,0.5,1.5,0.5,1.5,0.3333333333333333,,,,,0.5,,1.0,0.5,1.0,,,,115.86206896551724,20.666666666666668,6.25,19.333333333333332,6.25,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,,,,,,1.0,0.6666666666666666,0.5328499999999999,0.59445,1.0,4.95,23.7,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,,3.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1641711-1642347-1642367,1610612761,"RJ Barrett, Ochai Agbaji, Gradey Dick, Jamal Shead, Jonathan Mogbo","Barrett, Agbaji, Dick, Shead, Mogbo",1629628-1630534-1641711-1642347-1642367,TOR,491.0,2,8.0,6.0,18.0,16.0,16.0,4.0,34.0,2.0,2.0,2.0,2.0,3.0,8.0,,,1.0,1.0,1.0,5.0,5.0,10.0,3.0,6.0,25.0,19.0,2.0,2.0,1.0,8.0,4.0,6.0,6.0,5.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,3.0,4.0,,6.0,4.0,10.0,,,2.0,3.0,3.0,,5.0,1.0,17.0,0.4,0.5,0.6666666666666666,0.5,0.5,0.5,1.0,0.59375,1.1666666666666667,0.625,1.0,0.375,0.3,,,1.0,0.6,0.3333333333333333,0.75,0.5,,,0.3333333333333333,1.0,99.71486761710794,13.666666666666666,15.3125,13.0,14.875,0.125,1.0,1.0,0.5,0.5,0.375,0.6,0.3333333333333333,,,,0.0625,1.0,1.0,1.0,0.3125,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.458215625,0.691725,0.32,5.75,26.366666666666664,15.0,2.0,,,6.0,1.0,5.0,9.0,24.0,2.0,1.0,,2.0,,7.0,3.0,24.0,15.0,1.0,0.5555555555555556,0.6333333333333333,0.6666666666666666,0.375,0.5,0.6,0.3333333333333333,,0.4,0.4,0.5,,,,0.4,0.46268333333333334,0.15789473684210525,0.23076923076923078,0.96,0.8333333333333334,,3.0,2.0,,,,,,,1.0,1.0,,,,1.0,1.0,,0.3333333333333333,2.0,2.0,5.0,3.0,6.0,5.0,1.0,0.5,0.13333333333333333,0.3333333333333333,0.4,,,,,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,0.06666666666666667,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1641711-1642367-1642419,1610612761,"RJ Barrett, Ochai Agbaji, Gradey Dick, Jonathan Mogbo, Jamison Battle","Barrett, Agbaji, Dick, Mogbo, Battle",1629628-1630534-1641711-1642367-1642419,TOR,32.0,2,1.0,2.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,2.0,,,1.0,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,,2.0,,3.0,1.0,1.0,,,,1.0,,0.5,,0.75,,0.5,,,,,,,,,,,,,90.0,9.0,,9.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,,1.0,0.53475,,,1.4,26.7,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,0.3,0.5,1.0,,0.5,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1642266-1642419-203482,1610612761,"RJ Barrett, Ochai Agbaji, Ja'Kobe Walter, Jamison Battle, Kelly Olynyk","Barrett, Agbaji, Walter, Battle, Olynyk",1629628-1630534-1642266-1642419-203482,TOR,32.0,1,1.0,-2.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,90.0,22.0,10.0,22.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5682,,,,23.2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630534-1642347-1642367-1642419,1610612761,"RJ Barrett, Ochai Agbaji, Jamal Shead, Jonathan Mogbo, Jamison Battle","Barrett, Agbaji, Shead, Mogbo, Battle",1629628-1630534-1642347-1642367-1642419,TOR,35.0,2,1.0,-1.0,1.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,0.5,,,,,,1.0,,,1.0,,,,,,123.42857142857142,7.0,14.0,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630558-1630567-1641711-1642367,1610612761,"RJ Barrett, Davion Mitchell, Scottie Barnes, Gradey Dick, Jonathan Mogbo","Barrett, Mitchell, Barnes, Dick, Mogbo",1629628-1630558-1630567-1641711-1642367,TOR,137.0,1,2.0,1.0,5.0,4.0,4.0,,9.0,,1.0,,,,,,,,,,2.0,,1.0,1.0,2.0,5.0,4.0,,,,,,,3.0,2.0,,,1.0,1.0,,,,3.0,,,2.0,,2.0,,2.0,,,,1.0,,,1.0,,5.0,,,1.0,0.5,0.5,,,0.5,,0.625,,0.6666666666666666,,,,1.0,,,0.6666666666666666,,,,,,94.59854014598541,13.0,18.0,13.0,17.75,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,0.6081166666666666,,,1.6,25.1,,1.0,,,2.0,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,0.5,,0.25,0.5,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630558-1630567-1641711-203482,1610612761,"RJ Barrett, Davion Mitchell, Scottie Barnes, Gradey Dick, Kelly Olynyk","Barrett, Mitchell, Barnes, Dick, Olynyk",1629628-1630558-1630567-1641711-203482,TOR,368.0,3,6.0,11.0,14.0,13.0,,,27.0,6.0,6.0,,,2.0,2.0,,,,,,3.0,8.0,8.0,2.0,3.0,24.0,13.0,,,,,10.0,6.0,6.0,3.0,,5.0,2.0,7.0,,5.0,,16.0,,,1.0,,3.0,,3.0,3.0,2.0,,2.0,3.0,,2.0,,24.0,0.625,0.625,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,,0.2727272727272727,,,,0.5,,,0.75,,,,,0.5,105.65217391304347,10.785714285714286,16.692307692307693,10.785714285714286,15.615384615384615,0.5454545454545454,1.0,1.0,0.8333333333333334,0.18181818181818182,1.0,1.0,,,,,,,,,0.2727272727272727,,,,,0.8181818181818182,0.6180818181818182,,,3.1375,25.766666666666666,,2.0,,,2.0,,,,,2.0,2.0,,2.0,3.0,3.0,2.0,,,,,,,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,0.16666666666666666,0.2222222222222222,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630558-1630567-1642266-1642367,1610612761,"RJ Barrett, Davion Mitchell, Scottie Barnes, Ja'Kobe Walter, Jonathan Mogbo","Barrett, Mitchell, Barnes, Walter, Mogbo",1629628-1630558-1630567-1642266-1642367,TOR,78.0,1,1.0,-3.0,1.0,2.0,,1.0,3.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,3.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,0.3333333333333333,0.5,,1.0,,,55.38461538461538,38.0,20.0,31.0,11.5,,,,,,,,,0.5,,,,,,,0.5,,,,,0.5,0.43175,0.4956,,18.8,27.2,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630558-1630567-1642367-1642419,1610612761,"RJ Barrett, Davion Mitchell, Scottie Barnes, Jonathan Mogbo, Jamison Battle","Barrett, Mitchell, Barnes, Mogbo, Battle",1629628-1630558-1630567-1642367-1642419,TOR,40.0,1,1.0,-4.0,1.0,2.0,,,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,6.0,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,108.0,17.0,11.5,17.0,11.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.7035,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
1629628-1630558-1641711-1642266-1642367,1610612761,"RJ Barrett, Davion Mitchell, Gradey Dick, Ja'Kobe Walter, Jonathan Mogbo","Barrett, Mitchell, Dick, Walter, Mogbo",1629628-1630558-1641711-1642266-1642367,TOR,13.0,1,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,221.53846153846152,7.0,6.0,7.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.7913,,,2.1,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,0.7913,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,False
